Date,Open,High,Low,Close,Adj Close,Volume
2017-03-12,3.8,3.91,3.78,3.87,3.87,468607
2017-03-13,3.87,5.23,3.82,4.36,4.36,3571611
2017-03-14,4.36,4.38,4.03,4.17,4.17,1615122
2017-03-15,4.17,4.37,4.02,4.26,4.26,1586269
2017-03-16,4.26,4.59,4.16,4.33,4.33,3217666
2017-03-17,4.33,4.42,4.07,4.2,4.2,2058054
2017-03-18,4.2,4.35,3.85,4.05,4.05,2694649
2017-03-19,4.05,4.17,3.92,3.98,3.98,1049375
2017-03-20,3.98,4.15,3.9,4.12,4.12,659202
2017-03-21,4.12,4.15,4.01,4.09,4.09,784264
2017-03-22,4.09,4.11,3.88,3.98,3.98,1320995
2017-03-23,3.98,4.1,3.94,4.02,4.02,505477
2017-03-24,4.02,4.37,3.98,4.18,4.18,2497555
2017-03-25,4.18,4.28,4.01,4.13,4.13,1412989
2017-03-26,4.13,4.19,4.04,4.1,4.1,605827
2017-03-26,4.1,4.2,4.06,4.1,4.1,818822
2017-03-27,4.1,4.33,4.08,4.2,4.2,630059
2017-03-28,4.2,4.41,4.14,4.32,4.32,1075702
2017-03-29,4.32,8.23,4.29,7.5,7.5,41126154
2017-03-30,7.5,7.81,5.89,7.1,7.1,21628256
2017-03-31,7.1,7.61,6.47,7.48,7.48,11297597
2017-04-01,7.48,8.56,7.04,8.22,8.22,21416364
2017-04-02,8.22,9.27,7.48,8.57,8.57,22252992
2017-04-03,8.57,9.48,8.19,8.97,8.97,21289275
2017-04-04,8.97,12.85,8.82,12.39,12.39,52482355
2017-04-05,12.39,12.62,9.83,10.7,10.7,49620286
2017-04-06,10.7,11.27,9.4,9.89,9.89,22285843
2017-04-07,9.89,11.22,9.78,10.66,10.66,12488907
2017-04-08,10.66,10.94,8.71,9.21,9.21,21616917
2017-04-09,9.21,10.12,8.84,9.8,9.8,13718090
2017-04-10,9.8,10.32,9.37,9.66,9.66,8935940
2017-04-11,9.66,12.16,9.62,11.6,11.6,35836545
2017-04-12,11.6,11.72,10.69,11.06,11.06,12232849
2017-04-13,11.06,11.91,10.99,11.67,11.67,11641589
2017-04-14,11.67,12.2,10.99,11.67,11.67,11482683
2017-04-15,11.67,11.86,11.51,11.73,11.73,3985606
2017-04-16,11.73,12.81,10.54,11.26,11.26,23954844
2017-04-17,11.26,11.59,10.48,11.06,11.06,19065508
2017-04-18,11.06,11.21,9.98,10.29,10.29,12092129
2017-04-19,10.29,11.45,10.1,10.97,10.97,13181862
2017-04-20,10.97,12.47,10.84,12.0,12.0,23765409
2017-04-21,12.0,14.51,11.83,14.05,14.05,41723989
2017-04-22,14.05,15.74,13.86,15.15,15.15,53805875
2017-04-23,15.15,15.31,14.13,14.87,14.87,21087846
2017-04-24,14.87,15.26,14.08,15.06,15.06,19065935
2017-04-25,15.06,15.86,14.48,14.89,14.89,26712135
2017-04-26,14.89,15.16,13.35,14.66,14.66,25883706
2017-04-27,14.66,14.83,13.81,14.25,14.25,12777385
2017-04-28,14.25,15.79,14.28,15.75,15.75,15133267
2017-04-29,15.75,16.09,15.29,15.63,15.63,15498677
2017-04-30,15.63,16.25,14.95,15.74,15.74,21067993
2017-05-01,15.74,15.88,14.94,15.57,15.57,10808154
2017-05-02,15.57,26.52,15.51,20.530001000000002,20.530001000000002,87432364
2017-05-03,20.530001000000002,26.68,20.35,22.950001,22.950001,101954652
2017-05-04,22.950001,27.16,22.41,25.200001,25.200001,81502296
2017-05-05,25.200001,27.93,24.809998999999998,27.459999,27.459999,38740868
2017-05-06,27.459999,30.91,27.299999,29.5,29.5,64930012
2017-05-07,29.5,29.83,27.110001,28.1,28.1,42746336
2017-05-08,28.1,32.439999,23.280001000000002,31.77,31.77,88418239
2017-05-09,31.77,36.470001,29.040001,31.280001000000002,31.280001000000002,124969930
2017-05-10,31.280001000000002,32.080002,26.98,29.879998999999998,29.879998999999998,63878910
2017-05-11,29.879998999999998,30.780001000000002,25.559998999999998,26.76,26.76,48199985
2017-05-12,26.76,28.18,24.469998999999998,28.139999,28.139999,34940101
2017-05-13,28.139999,29.860001,26.790001,28.07,28.07,27363120
2017-05-14,28.07,28.09,23.23,24.5,24.5,37537464
2017-05-15,24.5,25.15,20.92,22.83,22.83,53456345
2017-05-16,22.83,26.0,20.32,25.059998999999998,25.059998999999998,59239250
2017-05-17,25.059998999999998,28.790001,24.440001000000002,27.879998999999998,27.879998999999998,46063027
2017-05-18,27.879998999999998,28.200001,26.190001000000002,27.27,27.27,37085394
2017-05-19,27.27,28.17,26.66,27.42,27.42,20413017
2017-05-20,27.42,28.540001,25.26,26.02,26.02,33593334
2017-05-21,26.02,26.700001,22.82,24.790001,24.790001,53140116
2017-05-22,24.790001,31.719998999999998,24.4,31.360001,31.360001,69453835
2017-05-23,31.360001,35.939999,29.85,34.799999,34.799999,76427969
2017-05-24,34.799999,35.759997999999996,26.07,28.32,28.32,82873114
2017-05-25,28.32,31.35,23.35,24.450001,24.450001,62136621
2017-05-26,24.450001,25.940001000000002,18.129998999999998,22.83,22.83,63559697
2017-05-27,22.83,25.92,21.790001,23.889999,23.889999,37736853
2017-05-28,23.889999,25.99,23.01,25.33,25.33,25039934
2017-05-29,25.33,26.33,23.540001,23.889999,23.889999,28996976
2017-05-30,23.889999,25.99,23.51,25.91,25.91,25232341
2017-05-31,25.91,29.610001,25.77,27.549999,27.549999,49800957
2017-06-01,27.549999,28.65,26.780001000000002,28.27,28.27,22513588
2017-06-02,28.27,28.559998999999998,26.809998999999998,27.27,27.27,16824195
2017-06-03,27.27,27.93,26.860001,27.889999,27.889999,15762467
2017-06-04,27.889999,31.620001000000002,27.85,30.780001000000002,30.780001000000002,40548644
2017-06-05,30.780001000000002,31.190001000000002,28.32,30.07,30.07,42992959
2017-06-06,30.07,30.57,27.879998999999998,28.469998999999998,28.469998999999998,25712956
2017-06-07,28.469998999999998,30.389999,27.799999,29.9,29.9,24919274
2017-06-08,29.9,30.629998999999998,29.51,29.540001,29.540001,21986499
2017-06-09,29.540001,30.309998999999998,29.389999,30.059998999999998,30.059998999999998,24059480
2017-06-10,30.059998999999998,34.43,29.65,33.630001,33.630001,52704206
2017-06-11,33.630001,33.700001,27.09,28.98,28.98,55552187
2017-06-12,28.98,30.610001,28.74,30.379998999999998,30.379998999999998,22434912
2017-06-13,30.379998999999998,31.809998999999998,27.959999,29.190001000000002,29.190001000000002,40744168
2017-06-14,29.190001000000002,29.790001,25.450001,29.290001,29.290001,42738176
2017-06-15,29.290001,34.18,28.32,34.119999,34.119999,53638308
2017-06-16,34.119999,47.700001,34.119999,45.799999,45.799999,204842940
2017-06-17,45.799999,45.810001,39.490002000000004,43.799999,43.799999,106024449
2017-06-18,43.799999,50.139998999999996,42.450001,47.369999,47.369999,134413488
2017-06-19,47.369999,48.32,43.290001000000004,45.68,45.68,68659918
2017-06-20,45.68,46.75,42.849998,44.5,44.5,53663961
2017-06-21,44.5,47.91,43.209998999999996,46.16,46.16,44885019
2017-06-22,46.16,46.98,45.48,46.0,46.0,24046249
2017-06-23,46.0,46.09,42.040001000000004,42.700001,42.700001,35158428
2017-06-24,42.700001,44.02,39.330002,41.279999,41.279999,40946994
2017-06-25,41.279999,42.209998999999996,34.43,38.529999,38.529999,67058517
2017-06-26,38.529999,40.240002000000004,34.189999,40.240002000000004,40.240002000000004,51972842
2017-06-27,40.240002000000004,43.099998,37.950001,41.889998999999996,41.889998999999996,47463923
2017-06-28,41.889998999999996,41.939999,39.450001,40.130001,40.130001,25918352
2017-06-29,40.130001,41.220001,39.290001000000004,39.48,39.48,20906005
2017-06-30,39.48,39.700001,37.119999,38.080002,38.080002,19837650
2017-07-01,38.080002,41.650002,36.869999,41.259997999999996,41.259997999999996,26758013
2017-07-02,41.259997999999996,47.560001,40.360001000000004,45.34,45.34,82237199
2017-07-03,45.34,54.82,45.34,54.509997999999996,54.509997999999996,136045162
2017-07-04,54.509997999999996,56.580002,49.110001000000004,52.919998,52.919998,97598572
2017-07-05,52.919998,52.98,49.790001000000004,51.040001000000004,51.040001000000004,42796216
2017-07-06,51.040001000000004,51.18,44.470001,46.099998,46.099998,82111789
2017-07-07,46.099998,52.110001000000004,44.330002,51.220001,51.220001,62095488
2017-07-08,51.220001,52.400002,48.32,48.630001,48.630001,43087563
2017-07-09,48.630001,49.66,42.68,45.0,45.0,66471287
2017-07-10,45.0,46.689999,41.84,43.98,43.98,66201265
2017-07-11,43.98,48.380001,42.400002,47.139998999999996,47.139998999999996,60143698
2017-07-12,47.139998999999996,47.66,44.07,45.689999,45.689999,33745880
2017-07-13,45.689999,45.959998999999996,39.959998999999996,42.459998999999996,42.459998999999996,53012174
2017-07-14,42.459998999999996,42.68,37.700001,38.41,38.41,55602665
2017-07-15,38.41,41.810001,35.490002000000004,40.700001,40.700001,65293460
2017-07-16,40.700001,42.98,39.91,42.169998,42.169998,60156241
2017-07-17,42.169998,44.84,40.740002000000004,43.349998,43.349998,57140834
2017-07-18,43.349998,43.77,39.82,40.110001000000004,40.110001000000004,41443140
2017-07-19,40.110001000000004,45.23,40.110001000000004,44.349998,44.349998,61701476
2017-07-20,44.349998,47.310001,43.990002000000004,45.200001,45.200001,51397779
2017-07-21,45.200001,47.110001000000004,44.880001,46.470001,46.470001,22979927
2017-07-22,46.470001,46.669998,43.630001,44.669998,44.669998,28134127
2017-07-23,44.669998,45.279999,43.849998,44.77,44.77,20003120
2017-07-24,44.77,45.049999,40.52,42.299999,42.299999,42446216
2017-07-25,42.299999,43.09,40.470001,42.029999,42.029999,24636676
2017-07-26,42.029999,42.41,40.889998999999996,41.889998999999996,41.889998999999996,20292493
2017-07-27,41.889998999999996,42.189999,40.169998,40.43,40.43,25261842
2017-07-28,40.43,41.400002,38.549999,41.07,41.07,21624892
2017-07-29,41.07,42.049999,39.82,40.610001000000004,40.610001000000004,14790620
2017-07-30,40.610001000000004,43.57,38.450001,42.380001,42.380001,36896252
2017-07-31,42.380001,43.93,41.110001000000004,43.16,43.16,39690704
2017-08-01,43.16,43.189999,41.66,41.919998,41.919998,20133705
2017-08-02,41.919998,43.18,41.799999,42.75,42.75,14029809
2017-08-03,42.75,43.77,42.41,43.310001,43.310001,16242345
2017-08-04,43.310001,47.23,43.209998999999996,46.240002000000004,46.240002000000004,40240694
2017-08-05,46.240002000000004,46.880001,45.16,45.560001,45.560001,20509678
2017-08-06,45.560001,46.700001,45.209998999999996,46.110001000000004,46.110001000000004,19821566
2017-08-07,46.110001000000004,49.93,45.689999,49.130001,49.130001,38124611
2017-08-08,49.130001,50.200001,46.900002,47.779999,47.779999,36171405
2017-08-09,47.779999,48.68,46.970001,46.970001,46.970001,18788211
2017-08-10,46.970001,47.619999,46.630001,47.110001000000004,47.110001000000004,21086959
2017-08-11,47.110001000000004,47.77,46.0,46.27,46.27,26154345
2017-08-12,46.27,47.43,44.0,45.490002000000004,45.490002000000004,35331475
2017-08-13,45.490002000000004,46.560001,45.150002,45.700001,45.700001,19459261
2017-08-14,45.700001,45.799999,41.779999,43.169998,43.169998,33786160
2017-08-15,43.169998,44.939999,42.099998,43.970001,43.970001,22142597
2017-08-16,43.970001,44.740002000000004,43.130001,43.830002,43.830002,18733697
2017-08-17,43.830002,47.919998,43.23,46.740002000000004,46.740002000000004,40574149
2017-08-18,46.740002000000004,46.889998999999996,43.389998999999996,45.189999,45.189999,20514354
2017-08-19,45.189999,47.389998999999996,44.07,45.810001,45.810001,17689808
2017-08-20,45.810001,48.939999,45.27,48.09,48.09,30030772
2017-08-21,48.09,48.099998,44.849998,46.400002,46.400002,28209467
2017-08-22,46.400002,55.43,46.049999,53.439999,53.439999,83643726
2017-08-23,53.439999,53.580002,50.34,50.360001000000004,50.360001000000004,56389670
2017-08-24,50.360001000000004,52.299999,49.779999,51.09,51.09,30861268
2017-08-25,51.09,52.130001,50.09,51.580002,51.580002,22089859
2017-08-26,51.580002,64.489998,51.369999,61.080002,61.080002,121485913
2017-08-27,61.080002,64.949997,58.869999,62.360001000000004,62.360001000000004,81891911
2017-08-28,62.360001000000004,64.199997,61.169998,63.759997999999996,63.759997999999996,58218596
2017-08-29,63.759997999999996,66.57,61.860001000000004,65.970001,65.970001,52584713
2017-08-30,65.970001,74.589996,65.120003,73.029999,73.029999,129559211
2017-08-31,73.029999,92.769997,71.5,87.879997,87.879997,316464574
2017-09-01,87.879997,93.66999799999999,73.290001,79.18,79.18,260187395
2017-09-02,79.18,84.07,74.949997,79.040001,79.040001,124890039
2017-09-03,79.040001,79.059998,62.970001,68.889999,68.889999,197880261
2017-09-04,68.889999,74.690002,63.290001000000004,73.730003,73.730003,137991645
2017-09-05,73.730003,82.16999799999999,73.690002,81.440002,81.440002,147734449
2017-09-06,81.440002,82.839996,77.400002,80.25,80.25,96855844
2017-09-07,80.25,82.199997,68.41999799999999,73.190002,73.190002,187197024
2017-09-08,73.190002,73.949997,69.0,71.089996,71.089996,76615292
2017-09-09,71.089996,71.110001,63.330002,67.08000200000001,67.08000200000001,105909535
2017-09-10,67.08000200000001,71.209999,65.550003,68.129997,68.129997,73656622
2017-09-11,68.129997,71.970001,64.720001,65.889999,65.889999,97264307
2017-09-12,65.889999,66.339996,57.869999,61.779999,61.779999,140918803
2017-09-13,61.779999,62.66,44.900002,45.200001,45.200001,205038177
2017-09-14,45.200001,55.650002,33.380001,52.0,52.0,343835193
2017-09-15,52.0,57.34,50.540001000000004,52.099998,52.099998,120177655
2017-09-16,52.099998,53.18,47.73,51.0,51.0,73060667
2017-09-17,51.0,57.490002000000004,50.98,56.16,56.16,111381221
2017-09-18,56.16,56.700001,51.27,52.799999,52.799999,89515520
2017-09-19,52.799999,54.369999,51.07,51.560001,51.560001,46361439
2017-09-20,51.560001,52.48,45.110001000000004,46.459998999999996,46.459998999999996,100420510
2017-09-21,46.459998999999996,49.029999,44.799999,47.669998,47.669998,76916515
2017-09-22,47.669998,50.009997999999996,46.380001,49.290001000000004,49.290001000000004,44793106
2017-09-23,49.290001000000004,49.400002,47.18,47.5,47.5,29589565
2017-09-24,47.5,53.16,47.470001,52.27,52.27,66087743
2017-09-25,52.27,54.369999,51.419998,52.27,52.27,48431172
2017-09-26,52.27,57.389998999999996,52.240002000000004,56.900002,56.900002,75024623
2017-09-27,56.900002,57.16,54.0,54.91,54.91,64516773
2017-09-28,54.91,54.93,50.439999,52.799999,52.799999,64227763
2017-09-29,52.799999,55.91,52.75,55.41,55.41,36860837
2017-09-30,55.41,55.549999,53.580002,54.799999,54.799999,30401267
2017-10-01,54.799999,54.970001,52.93,53.290001000000004,53.290001000000004,30684048
2017-10-02,53.290001000000004,53.540001000000004,51.34,52.150002,52.150002,30707803
2017-10-03,52.150002,52.98,50.529999,51.220001,51.220001,31053173
2017-10-04,51.220001,51.869999,50.169998,51.639998999999996,51.639998999999996,26593841
2017-10-05,51.639998999999996,52.75,51.34,52.080002,52.080002,21668387
2017-10-06,52.080002,52.900002,51.610001000000004,52.57,52.57,19001783
2017-10-07,52.57,54.790001000000004,52.32,53.299999,53.299999,36217438
2017-10-08,53.299999,53.439999,48.119999,50.080002,50.080002,54786620
2017-10-09,50.080002,51.630001,49.689999,50.580002,50.580002,31741909
2017-10-10,50.580002,51.049999,50.18,50.790001000000004,50.790001000000004,19957142
2017-10-11,50.790001000000004,59.720001,50.73,59.720001,59.720001,121666559
2017-10-12,59.720001,60.759997999999996,55.110001000000004,59.049999,59.049999,122355541
2017-10-13,59.049999,66.480003,58.34,63.939999,63.939999,111286807
2017-10-14,63.939999,69.949997,62.080002,65.57,65.57,136097133
2017-10-15,65.58000200000001,66.410004,62.279999,64.760002,64.760002,57750104
2017-10-16,64.760002,64.970001,58.5,59.189999,59.189999,62123185
2017-10-17,59.189999,61.889998999999996,53.049999,60.549999,60.549999,98042683
2017-10-18,60.549999,61.389998999999996,58.349998,59.68,59.68,59145290
2017-10-19,59.68,62.169998,58.310001,60.09,60.09,55677469
2017-10-20,60.080002,60.360001000000004,56.169998,58.09,58.09,47776832
2017-10-21,58.09,58.669998,55.73,56.509997999999996,56.509997999999996,30628993
2017-10-22,56.52,56.57,51.919998,54.630001,54.630001,63386543
2017-10-23,54.630001,58.98,52.349998,55.560001,55.560001,69816687
2017-10-24,55.560001,56.400002,53.52,56.189999,56.189999,36591936
2017-10-25,56.189999,56.950001,54.900002,55.549999,55.549999,25040264
2017-10-26,55.549999,55.990002000000004,54.689999,55.02,55.02,19515585
2017-10-27,55.02,55.790001000000004,53.950001,54.220001,54.220001,16837184
2017-10-28,54.220001,57.830002,53.860001000000004,56.75,56.75,41624090
2017-10-30,56.75,58.66,55.810001,56.220001,56.220001,32778628
2017-10-31,56.220001,56.740002000000004,55.490002000000004,55.5,55.5,24119437
2017-11-01,55.5,55.619999,52.720001,52.830002,52.830002,34633306
2017-11-02,52.82,54.900002,50.029999,54.189999,54.189999,68822709
2017-11-03,54.189999,56.130001,53.790001000000004,55.98,55.98,44375580
2017-11-04,55.98,56.119999,54.619999,54.830002,54.830002,23813377
2017-11-05,54.84,55.450001,54.43,54.599998,54.599998,22789832
2017-11-06,54.599998,55.790001000000004,53.43,54.5,54.5,35930222
2017-11-07,54.5,63.490002000000004,54.470001,60.52,60.52,117999766
2017-11-08,60.52,64.07,59.59,62.380001,62.380001,119045612
2017-11-09,62.380001,66.900002,61.59,64.150002,64.150002,96467373
2017-11-10,64.150002,65.75,56.02,58.990002000000004,58.990002000000004,112277387
2017-11-11,59.07,63.77,58.639998999999996,62.139998999999996,62.139998999999996,71691165
2017-11-12,62.139998999999996,62.259997999999996,56.73,58.540001000000004,58.540001000000004,90545722
2017-11-13,58.529999,61.84,58.07,61.0,61.0,63578216
2017-11-14,61.0,63.41,60.119999,62.130001,62.130001,57740143
2017-11-15,62.130001,76.099998,62.080002,63.16,63.16,62683272
2017-11-16,63.150002,72.5,62.5,70.699997,70.699997,108893924
2017-11-17,70.699997,71.290001,65.33000200000001,67.360001,67.360001,117701637
2017-11-18,67.360001,69.769997,65.410004,69.41999799999999,69.41999799999999,54642292
2017-11-19,69.41999799999999,73.239998,68.470001,71.760002,71.760002,77870138
2017-11-20,71.760002,73.160004,70.900002,72.379997,72.379997,70492845
2017-11-21,72.379997,72.849998,68.089996,69.910004,69.910004,90392116
2017-11-22,69.910004,72.040001,69.879997,72.029999,72.029999,48021169
2017-11-23,72.029999,76.769997,70.739998,72.940002,72.940002,107737051
2017-11-24,72.970001,77.610001,72.339996,77.540001,77.540001,82185081
2017-11-25,77.529999,89.470001,77.07,88.790001,88.790001,158025655
2017-11-26,88.769997,88.769997,83.730003,86.239998,86.239998,79938117
2017-11-27,86.199997,93.110001,86.120003,90.989998,90.989998,142772956
2017-11-28,90.989998,94.529999,89.529999,94.220001,94.220001,111647453
2017-11-29,94.220001,103.029999,78.120003,85.410004,85.410004,283266729
2017-11-30,85.400002,92.230003,76.949997,85.940002,85.940002,159892481
2017-12-01,85.940002,100.220001,81.110001,99.150002,99.150002,201759858
2017-12-02,99.150002,103.410004,97.519997,99.32,99.32,142658345
2017-12-03,99.32,106.769997,96.870003,100.699997,100.699997,138622765
2017-12-04,100.709999,103.949997,95.389999,103.870003,103.870003,107176440
2017-12-05,103.860001,103.910004,100.370003,100.489998,100.489998,92720782
2017-12-06,100.489998,103.0,95.110001,98.970001,98.970001,146319763
